County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
13227,0.1509433962264151,27.0,12.0,0.006134969325153374,0.002097740484613607,0.011336196577800002,0.009869668943623839,0.02652096223561767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13231,0.012578616352201259,29.0,11.0,0.006625766871165644,0.0,0.0003004566199337183,0.0,0.06724629406799598,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13233,0.5345911949685535,127.0,54.0,0.03067484662576687,0.03817532132762084,0.1484497396395387,0.0491043529676459,0.19531008523869314,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,14.814814814814813,27.77777777777778,29.629629629629626,29.629629629629626,29.629629629629626,72.22222222222221,72.22222222222221,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27.77777777777778,29.629629629629626,29.629629629629626,29.629629629629626,44.44444444444444,72.22222222222221
13295,0.3081761006289308,59.0,24.0,0.013987730061349693,0.010072709818492115,0.021858274197887714,0.04678476957469008,0.01899593647711877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,8.333333333333332,12.5,12.5,12.5,20.833333333333336,25.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,8.333333333333332,12.5,12.5,12.5,12.5,16.666666666666664
13297,0.06918238993710692,157.0,66.0,0.03803680981595092,0.005934116726813745,0.009589211154637326,0.013396309634239831,0.09027636198971485,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,9.090909090909092,10.606060606060606,16.666666666666664,16.666666666666664,24.242424242424242,31.818181818181817,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,9.090909090909092,10.606060606060606,16.666666666666664,16.666666666666664,24.242424242424242,24.242424242424242
13299,0.4276729559748428,255.0,113.0,0.062085889570552145,0.061446018737444666,0.2918497663031964,0.03343956091974359,0.5441121059051578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,15.929203539823009,38.93805309734513,38.93805309734513,38.93805309734513,56.63716814159292,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15.929203539823009,15.929203539823009,38.93805309734513,39.823008849557525,69.91150442477876,85.84070796460178,92.92035398230088
13311,0.05660377358490566,37.0,17.0,0.008588957055214725,0.000977760395370749,0.0058321566044782685,0.003143860138807312,0.06340412190410169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355,29.411764705882355,29.411764705882355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,29.411764705882355,29.411764705882355,29.411764705882355
16001,0.20454545454545456,2379.0,1045.0,1.0,0.6843728071108087,0.19604586861109083,0.5111234128562182,0.8484767719731111,16.076555023923444,32.15311004784689,48.229665071770334,64.30622009569377,80.38277511961722,96.45933014354067,100.0,100.0,0.0,0.0,0.0,8.229665071770336,24.30622009569378,40.38277511961723,56.45933014354066,72.53588516746412,0.0,5.9330143540669855,7.081339712918661,7.081339712918661,8.995215311004785,20.47846889952153,25.74162679425837,30.239234449760765,0.0,0.0,0.0,8.229665071770336,24.30622009569378,40.38277511961723,56.45933014354066,72.53588516746412,1.0526315789473684,7.081339712918661,8.899521531100477,14.641148325358852,20.861244019138756,28.612440191387563,35.78947368421053,43.25358851674641
16017,0.4318181818181818,47.0,22.0,0.30965068087625813,0.4662215323112255,0.0909957120447392,0.10314151357490212,0.18654864510049804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,22.727272727272727,36.36363636363637,45.45454545454545,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,22.727272727272727
16021,0.3409090909090909,9.0,5.0,0.2984014209591474,0.45816233227720254,0.0603811343648126,0.021840367109436078,0.15679592843314596,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16023,0.29545454545454547,-999,-999,0.0,0.3186467348544454,0.0,0.0040829282546430675,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16025,0.045454545454545456,0.0,0.0,0.29573712255772644,0.456726986624705,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
16039,0.6818181818181818,46.0,22.0,0.3093546477205447,0.471399408850235,0.23215704395479672,0.10078262706002925,0.3014292430252855,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,27.27272727272727,27.27272727272727,27.27272727272727,27.27272727272727,31.818181818181817,45.45454545454545,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,22.727272727272727,27.27272727272727,27.27272727272727,27.27272727272727,27.27272727272727,31.818181818181817
16045,0.6590909090909091,43.0,19.0,0.30846654825340436,0.46998532757777456,0.3004420112200724,0.06276301667435596,0.40354078550332695,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,68.42105263157895,73.68421052631578,73.68421052631578,73.68421052631578,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,68.42105263157895,73.68421052631578,73.68421052631578
16055,0.2727272727272727,492.0,208.0,0.4413854351687389,0.519499436493929,0.15108578801166933,0.23456240674443596,0.4904188339112344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12.5,24.519230769230766,25.0,34.61538461538461,47.59615384615385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,12.01923076923077,12.5,24.519230769230766,25.0,34.13461538461539,42.78846153846153
16069,0.7727272727272727,19.0,9.0,0.30136175251628183,0.463595381376656,0.07085429512586777,0.17367768482402546,0.08117308229246482,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,22.22222222222222,44.44444444444444,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16085,0.1590909090909091,12.0,5.0,0.29928952042628776,0.457620090586259,0.03128796619206195,0.009048193940493238,0.17410212262997815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17001,0.35294117647058826,111.0,50.0,0.02104265402843602,0.0078096447940587295,0.3628850474091528,0.0046549585067547075,0.9169116821125793,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,12.0,24.0,66.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,14.000000000000002,28.000000000000004,80.0,100.0,100.0,100.0,100.0,100.0
17007,0.7941176470588235,45.0,18.0,0.008530805687203791,0.007123662481067083,0.3642380645047329,0.008505042639479368,0.40903572791794257,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,77.77777777777779,94.44444444444444,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,77.77777777777779,94.44444444444444,100.0,100.0,100.0,100.0,100.0,100.0
17011,0.4411764705882353,14.0,7.0,0.002654028436018957,0.0012312503053696193,0.12637245387326212,0.002899909451336869,0.2554470184559157,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,28.57142857142857,71.42857142857143,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,28.57142857142857,71.42857142857143,100.0,100.0,100.0,100.0,100.0
17013,0.24509803921568626,1.0,1.0,0.0001895734597156398,4.885913910196902e-05,0.0689165781650193,0.00017486010446578746,0.25075212971466576,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
17015,0.22549019607843138,2.0,1.0,0.0003791469194312796,8.9900815947623e-05,0.021151833387420042,0.0005961932985257725,0.08365292172461518,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
17021,0.2647058823529412,10.0,4.0,0.0018957345971563982,0.0005276787023012654,0.04352327352938123,0.0017060149631862697,0.14662861137538397,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0
17023,0.38235294117647056,28.0,13.0,0.005308056872037914,0.0021341671959740067,0.42874954665297177,0.001154109057817161,1.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,53.84615384615385,84.61538461538461,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,30.76923076923077,61.53846153846154,92.3076923076923,100.0,100.0,100.0,100.0,100.0
17027,0.30392156862745096,16.0,7.0,0.003033175355450237,0.0009693653197830653,0.0772306706383215,0.0022373906549266235,0.22661520471661856,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,28.57142857142857,42.857142857142854,85.71428571428571,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,28.57142857142857,42.857142857142854,85.71428571428571,100.0,100.0,100.0,100.0,100.0
17029,0.6568627450980392,33.0,15.0,0.006255924170616114,0.004321102262178141,0.26014436400903984,0.006776545493689259,0.3531836186080813,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,13.333333333333334,53.333333333333336,80.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,13.333333333333334,53.333333333333336,80.0,100.0,100.0,100.0,100.0,100.0
17035,0.17647058823529413,19.0,8.0,0.0036018957345971565,0.0006683930229149362,0.1774900325393303,0.00032114922522749416,0.8969379447060073,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,37.5,100.0,100.0,100.0,100.0,100.0,100.0
17039,0.21568627450980393,12.0,4.0,0.002274881516587678,0.0005159525089167929,0.07346244316633439,0.0006317155812493181,0.30374114104322303,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0
17045,0.49019607843137253,13.0,6.0,0.0024644549763033177,0.0012703376166511946,0.22906441876435168,0.0016659749282039065,0.41672404794589635,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,33.33333333333333,50.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,33.33333333333333,50.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0
17047,0.3235294117647059,3.0,2.0,0.0005687203791469195,0.00019348219084379734,0.13583270093065195,0.0003589668971502554,0.37441335366646566,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0
17049,0.3333333333333333,22.0,10.0,0.004170616113744076,0.001461865441930913,0.13323683559047894,0.0022284064660746633,0.35645632532154453,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0
17053,0.4215686274509804,9.0,3.0,0.0017061611374407583,0.0007563394732984805,0.12894097339188126,0.0010722210974771285,0.2727617210375831,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0,100.0
17055,0.7843137254901961,28.0,12.0,0.005308056872037914,0.004377778863536424,0.32857603931468005,0.006113089199540727,0.3735999732626103,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,41.66666666666667,91.66666666666666,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,41.66666666666667,91.66666666666666,100.0,100.0,100.0,100.0,100.0
17057,0.7647058823529411,3.0,1.0,0.0005687203791469195,0.00045732154199443003,0.029492512806597516,0.005387651475975024,0.03439363730740996,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0
17061,0.13725490196078433,3.0,2.0,0.0005687203791469195,8.208335369130796e-05,0.028368311781868927,0.00030039006478265297,0.1843174226288162,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0
17063,0.20588235294117646,30.0,13.0,0.005687203791469194,0.0012312503053696193,0.07238275089675598,0.0020286168164882455,0.3135282820883407,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,38.46153846153847,61.53846153846154,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,7.6923076923076925,38.46153846153847,61.53846153846154,100.0,100.0,100.0,100.0,100.0
17065,0.19607843137254902,2.0,1.0,0.0003791469194312796,7.817462256315043e-05,0.03257966054987605,0.00025966911039037644,0.14817587229702545,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
17067,0.12745098039215685,2.0,1.0,0.0003791469194312796,5.081350466604778e-05,0.009612097123307484,0.00039987140373129107,0.06725672737156836,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
17073,0.29411764705882354,34.0,15.0,0.0064454976303317535,0.001993452875360336,0.12183287362651518,0.0028639391433783953,0.36940618818348075,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,6.666666666666667,6.666666666666667,66.66666666666666,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,6.666666666666667,6.666666666666667,66.66666666666666,100.0,100.0,100.0,100.0,100.0
17075,0.5294117647058824,19.0,8.0,0.0036018957345971565,0.0020051790687448086,0.20537781286589762,0.0029373718609588062,0.34595586528562494,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,37.5,75.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,37.5,75.0,100.0,100.0,100.0,100.0,100.0
17079,0.28431372549019607,1.0,0.0,0.0001895734597156398,5.667660135828406e-05,0.0,0.00048451462058216196,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17081,0.9705882352941176,12.0,6.0,0.002274881516587678,0.002321786290125568,0.20840919239701777,0.00739316045347409,0.19148846123616226,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0
17083,0.09803921568627451,10.0,5.0,0.0018957345971563982,0.00019543655640787608,0.03034090685809631,0.0003707280529869932,0.2759875495386846,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0
17091,0.9313725490196079,146.0,70.0,0.02767772511848341,0.027107050373772413,0.80186502884925,0.02075904399775372,0.7677831932971,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,12.857142857142856,100.0,100.0,100.0,100.0,100.0,32.857142857142854,57.14285714285714,78.57142857142857,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,32.857142857142854,55.714285714285715,77.14285714285715,100.0,100.0,100.0,100.0,100.0
17099,0.7254901960784313,61.0,30.0,0.011563981042654029,0.008822006156251526,0.2692905881399529,0.01605947441441271,0.33101706854661994,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,13.333333333333334,50.0,80.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,13.333333333333334,50.0,80.0,100.0,100.0,100.0,100.0,100.0
17105,0.7352941176470589,10.0,3.0,0.0018957345971563982,0.0014657741730590707,0.0829526106852487,0.005312051658359585,0.10060735432390536,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,100.0,100.0,100.0,100.0,100.0
17111,0.16666666666666666,320.0,137.0,0.06066350710900474,0.010631748668588459,0.10133456359182047,0.010262262742291133,0.5422126096874057,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,13.86861313868613,39.416058394160586,57.66423357664233,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,14.5985401459854,41.605839416058394,61.31386861313869,100.0,100.0,100.0,100.0,100.0
17115,0.8529411764705882,23.0,10.0,0.004360189573459716,0.003910685493721601,0.10938604512217494,0.018224344191664372,0.11436775632359228,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,10.0,30.0,60.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,30.0,50.0,100.0,100.0,100.0,100.0,100.0
17117,0.27450980392156865,20.0,9.0,0.0037914691943127963,0.001094444715884106,0.07381506826909362,0.002461726955820561,0.23979930915778158,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,11.11111111111111,22.22222222222222,66.66666666666666,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,11.11111111111111,22.22222222222222,66.66666666666666,100.0,100.0,100.0,100.0,100.0
17119,0.5588235294117647,325.0,148.0,0.061611374407582936,0.036204622074559045,0.4252411293736891,0.029822959631057255,0.6786116958285437,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,18.91891891891892,48.64864864864865,77.02702702702703,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,22.2972972972973,49.32432432432432,79.72972972972973,100.0,100.0,100.0,100.0,100.0
17123,0.049019607843137254,5.0,2.0,0.0009478672985781991,4.885913910196902e-05,0.011354815557933315,5.154461249072763e-05,0.20657179008883267,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
